# E (eV)  dos(E)    pdos(E)
  18.123  0.558E+02  0.245E+01
  18.133  0.543E+02  0.237E+01
  18.143  0.526E+02  0.229E+01
  18.153  0.509E+02  0.220E+01
  18.163  0.490E+02  0.211E+01
  18.173  0.470E+02  0.202E+01
  18.183  0.448E+02  0.192E+01
  18.193  0.425E+02  0.182E+01
  18.203  0.402E+02  0.172E+01
  18.213  0.377E+02  0.162E+01
  18.223  0.353E+02  0.151E+01
  18.233  0.328E+02  0.141E+01
  18.243  0.303E+02  0.130E+01
  18.253  0.278E+02  0.120E+01
  18.263  0.253E+02  0.109E+01
  18.273  0.229E+02  0.994E+00
  18.283  0.206E+02  0.895E+00
  18.293  0.184E+02  0.799E+00
  18.303  0.162E+02  0.707E+00
  18.313  0.142E+02  0.619E+00
  18.323  0.123E+02  0.536E+00
  18.333  0.105E+02  0.459E+00
  18.343  0.890E+01  0.389E+00
  18.353  0.747E+01  0.326E+00
  18.363  0.618E+01  0.269E+00
  18.373  0.506E+01  0.219E+00
  18.383  0.408E+01  0.176E+00
  18.393  0.323E+01  0.139E+00
  18.403  0.252E+01  0.107E+00
  18.413  0.193E+01  0.817E-01
  18.423  0.144E+01  0.608E-01
  18.433  0.106E+01  0.442E-01
  18.443  0.753E+00  0.313E-01
  18.453  0.522E+00  0.216E-01
  18.463  0.352E+00  0.145E-01
  18.473  0.230E+00  0.942E-02
  18.483  0.146E+00  0.594E-02
  18.493  0.891E-01  0.362E-02
  18.503  0.527E-01  0.213E-02
  18.513  0.300E-01  0.121E-02
  18.523  0.165E-01  0.665E-03
  18.533  0.872E-02  0.351E-03
  18.543  0.444E-02  0.178E-03
  18.553  0.217E-02  0.872E-04
  18.563  0.102E-02  0.410E-04
  18.573  0.461E-03  0.185E-04
  18.583  0.200E-03  0.803E-05
  18.593  0.834E-04  0.335E-05
  18.603  0.333E-04  0.134E-05
